 3.28000000e-07  3.54575120e-02  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  1.26362685e-09  3.28000000e-07  0.00000000e+00  3.28000000e-07  0.00000000e+00 
 4.28000000e-07  3.54575120e-02  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  1.26362686e-09  4.28000000e-07  1.26362685e-09  4.28000000e-07  0.00000000e+00  4.28000000e-07  0.00000000e+00 
 5.28000000e-07  3.54575120e-02  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  1.26362685e-09  5.28000000e-07  0.00000000e+00  5.28000000e-07  0.00000000e+00 
 6.28000000e-07  3.54575120e-02  6.28000000e-07  1.26362685e-09  6.28000000e-07  1.26362685e-09  6.28000000e-07  1.26362685e-09  6.28000000e-07  1.26362685e-09  6.28000000e-07  1.26362686e-09  6.28000000e-07  1.26362685e-09  6.28000000e-07  1.26362686e-09  6.28000000e-07  1.26362685e-09  6.28000000e-07  0.00000000e+00  6.28000000e-07  0.00000000e+00 
 7.28000000e-07  3.54575120e-02  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  1.26362685e-09  7.28000000e-07  0.00000000e+00  7.28000000e-07  0.00000000e+00 
 8.28000000e-07  3.54575120e-02  8.28000000e-07  1.26362685e-09  8.28000000e-07  1.26362685e-09  8.28000000e-07  1.26362685e-09  8.28000000e-07  1.26362685e-09  8.28000000e-07  1.26362686e-09  8.28000000e-07  1.26362685e-09  8.28000000e-07  1.26362686e-09  8.28000000e-07  1.26362685e-09  8.28000000e-07  0.00000000e+00  8.28000000e-07  0.00000000e+00 
 9.28000000e-07  3.54575120e-02  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  1.26362685e-09  9.28000000e-07  0.00000000e+00  9.28000000e-07  0.00000000e+00 
 1.02800000e-06  3.54575120e-02  1.02800000e-06  1.26362685e-09  1.02800000e-06  1.26362685e-09  1.02800000e-06  1.26362685e-09  1.02800000e-06  1.26362686e-09  1.02800000e-06  1.26362686e-09  1.02800000e-06  1.26362685e-09  1.02800000e-06  1.26362686e-09  1.02800000e-06  1.26362686e-09  1.02800000e-06  0.00000000e+00  1.02800000e-06  0.00000000e+00 
 1.12800000e-06  3.54575120e-02  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  1.26362685e-09  1.12800000e-06  0.00000000e+00  1.12800000e-06  0.00000000e+00 
 1.22800000e-06  3.54575120e-02  1.22800000e-06  1.26362685e-09  1.22800000e-06  1.26362685e-09  1.22800000e-06  1.26362685e-09  1.22800000e-06  1.26362686e-09  1.22800000e-06  1.26362686e-09  1.22800000e-06  1.26362685e-09  1.22800000e-06  1.26362686e-09  1.22800000e-06  1.26362686e-09  1.22800000e-06  0.00000000e+00  1.22800000e-06  0.00000000e+00 
 1.32800000e-06  3.54575120e-02  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  1.26362685e-09  1.32800000e-06  0.00000000e+00  1.32800000e-06  0.00000000e+00 
 1.42800000e-06  3.54575120e-02  1.42800000e-06  1.26362685e-09  1.42800000e-06  1.26362685e-09  1.42800000e-06  1.26362685e-09  1.42800000e-06  1.26362686e-09  1.42800000e-06  1.26362686e-09  1.42800000e-06  1.26362685e-09  1.42800000e-06  1.26362686e-09  1.42800000e-06  1.26362686e-09  1.42800000e-06  0.00000000e+00  1.42800000e-06  0.00000000e+00 
 1.52800000e-06  3.54575120e-02  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  1.26362685e-09  1.52800000e-06  0.00000000e+00  1.52800000e-06  0.00000000e+00 
 1.62800000e-06  3.54575120e-02  1.62800000e-06  1.26362685e-09  1.62800000e-06  1.26362685e-09  1.62800000e-06  1.26362685e-09  1.62800000e-06  1.26362686e-09  1.62800000e-06  1.26362686e-09  1.62800000e-06  1.26362685e-09  1.62800000e-06  1.26362686e-09  1.62800000e-06  1.26362686e-09  1.62800000e-06  0.00000000e+00  1.62800000e-06  0.00000000e+00 
 1.72800000e-06  3.54575120e-02  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  1.26362685e-09  1.72800000e-06  0.00000000e+00  1.72800000e-06  0.00000000e+00 
 1.82800000e-06  3.54575120e-02  1.82800000e-06  1.26362685e-09  1.82800000e-06  1.26362685e-09  1.82800000e-06  1.26362685e-09  1.82800000e-06  1.26362686e-09  1.82800000e-06  1.26362686e-09  1.82800000e-06  1.26362685e-09  1.82800000e-06  1.26362686e-09  1.82800000e-06  1.26362686e-09  1.82800000e-06  0.00000000e+00  1.82800000e-06  0.00000000e+00 
 1.92800000e-06  3.54575120e-02  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  1.26362685e-09  1.92800000e-06  0.00000000e+00  1.92800000e-06  0.00000000e+00 
 2.02800000e-06  3.54575120e-02  2.02800000e-06  1.26362685e-09  2.02800000e-06  1.26362685e-09  2.02800000e-06  1.26362685e-09  2.02800000e-06  1.26362686e-09  2.02800000e-06  1.26362686e-09  2.02800000e-06  1.26362685e-09  2.02800000e-06  1.26362686e-09  2.02800000e-06  1.26362686e-09  2.02800000e-06  0.00000000e+00  2.02800000e-06  0.00000000e+00 
 2.12800000e-06  3.54575120e-02  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  1.26362685e-09  2.12800000e-06  0.00000000e+00  2.12800000e-06  0.00000000e+00 
 2.22800000e-06  3.54575120e-02  2.22800000e-06  1.26362686e-09  2.22800000e-06  1.26362685e-09  2.22800000e-06  1.26362685e-09  2.22800000e-06  1.26362686e-09  2.22800000e-06  1.26362686e-09  2.22800000e-06  1.26362685e-09  2.22800000e-06  1.26362686e-09  2.22800000e-06  1.26362686e-09  2.22800000e-06  0.00000000e+00  2.22800000e-06  0.00000000e+00 
 2.32800000e-06  3.54575120e-02  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  1.26362685e-09  2.32800000e-06  0.00000000e+00  2.32800000e-06  0.00000000e+00 
 2.42800000e-06  3.54575120e-02  2.42800000e-06  1.26362686e-09  2.42800000e-06  1.26362685e-09  2.42800000e-06  1.26362685e-09  2.42800000e-06  1.26362686e-09  2.42800000e-06  1.26362686e-09  2.42800000e-06  1.26362685e-09  2.42800000e-06  1.26362686e-09  2.42800000e-06  1.26362686e-09  2.42800000e-06  0.00000000e+00  2.42800000e-06  0.00000000e+00 
 2.52800000e-06  3.54575120e-02  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  1.26362685e-09  2.52800000e-06  0.00000000e+00  2.52800000e-06  0.00000000e+00 
 2.62800000e-06  3.54575120e-02  2.62800000e-06  1.26362686e-09  2.62800000e-06  1.26362685e-09  2.62800000e-06  1.26362685e-09  2.62800000e-06  1.26362686e-09  2.62800000e-06  1.26362686e-09  2.62800000e-06  1.26362685e-09  2.62800000e-06  1.26362686e-09  2.62800000e-06  1.26362686e-09  2.62800000e-06  0.00000000e+00  2.62800000e-06  0.00000000e+00 
 2.72800000e-06  3.54575120e-02  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  1.26362685e-09  2.72800000e-06  0.00000000e+00  2.72800000e-06  0.00000000e+00 
 2.82800000e-06  3.54575120e-02  2.82800000e-06  1.26362686e-09  2.82800000e-06  1.26362685e-09  2.82800000e-06  1.26362685e-09  2.82800000e-06  1.26362686e-09  2.82800000e-06  1.26362686e-09  2.82800000e-06  1.26362685e-09  2.82800000e-06  1.26362686e-09  2.82800000e-06  1.26362686e-09  2.82800000e-06  0.00000000e+00  2.82800000e-06  0.00000000e+00 
 2.92800000e-06  3.54575120e-02  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  1.26362685e-09  2.92800000e-06  0.00000000e+00  2.92800000e-06  0.00000000e+00 
 3.02800000e-06  3.54575120e-02  3.02800000e-06  1.26362686e-09  3.02800000e-06  1.26362686e-09  3.02800000e-06  1.26362685e-09  3.02800000e-06  1.26362686e-09  3.02800000e-06  1.26362686e-09  3.02800000e-06  1.26362685e-09  3.02800000e-06  1.26362686e-09  3.02800000e-06  1.26362686e-09  3.02800000e-06  0.00000000e+00  3.02800000e-06  0.00000000e+00 
 3.12800000e-06  3.54575120e-02  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  1.26362685e-09  3.12800000e-06  0.00000000e+00  3.12800000e-06  0.00000000e+00 
 3.22800000e-06  3.54575120e-02  3.22800000e-06  1.26362686e-09  3.22800000e-06  1.26362686e-09  3.22800000e-06  1.26362685e-09  3.22800000e-06  1.26362686e-09  3.22800000e-06  1.26362686e-09  3.22800000e-06  1.26362685e-09  3.22800000e-06  1.26362686e-09  3.22800000e-06  1.26362686e-09  3.22800000e-06  0.00000000e+00  3.22800000e-06  0.00000000e+00 
 3.32800000e-06  3.54575120e-02  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  1.26362685e-09  3.32800000e-06  0.00000000e+00  3.32800000e-06  0.00000000e+00 
 3.42800000e-06  3.54575120e-02  3.42800000e-06  1.26362686e-09  3.42800000e-06  1.26362686e-09  3.42800000e-06  1.26362685e-09  3.42800000e-06  1.26362686e-09  3.42800000e-06  1.26362686e-09  3.42800000e-06  1.26362685e-09  3.42800000e-06  1.26362686e-09  3.42800000e-06  1.26362686e-09  3.42800000e-06  0.00000000e+00  3.42800000e-06  0.00000000e+00 
 3.52800000e-06  3.54575120e-02  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  1.26362685e-09  3.52800000e-06  0.00000000e+00  3.52800000e-06  0.00000000e+00 
 3.62800000e-06  3.54575120e-02  3.62800000e-06  1.26362686e-09  3.62800000e-06  1.26362686e-09  3.62800000e-06  1.26362685e-09  3.62800000e-06  1.26362686e-09  3.62800000e-06  1.26362686e-09  3.62800000e-06  1.26362685e-09  3.62800000e-06  1.26362686e-09  3.62800000e-06  1.26362686e-09  3.62800000e-06  0.00000000e+00  3.62800000e-06  0.00000000e+00 
 3.72800000e-06  3.54575120e-02  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  1.26362685e-09  3.72800000e-06  0.00000000e+00  3.72800000e-06  0.00000000e+00 
 3.82800000e-06  3.54575120e-02  3.82800000e-06  1.26362686e-09  3.82800000e-06  1.26362686e-09  3.82800000e-06  1.26362685e-09  3.82800000e-06  1.26362686e-09  3.82800000e-06  1.26362686e-09  3.82800000e-06  1.26362685e-09  3.82800000e-06  1.26362686e-09  3.82800000e-06  1.26362686e-09  3.82800000e-06  0.00000000e+00  3.82800000e-06  0.00000000e+00 
 3.92800000e-06  3.54575120e-02  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  1.26362685e-09  3.92800000e-06  0.00000000e+00  3.92800000e-06  0.00000000e+00 
 4.02800000e-06  3.54575120e-02  4.02800000e-06  1.26362686e-09  4.02800000e-06  1.26362686e-09  4.02800000e-06  1.26362685e-09  4.02800000e-06  1.26362686e-09  4.02800000e-06  1.26362686e-09  4.02800000e-06  1.26362685e-09  4.02800000e-06  1.26362686e-09  4.02800000e-06  1.26362686e-09  4.02800000e-06  0.00000000e+00  4.02800000e-06  0.00000000e+00 
 4.12800000e-06  3.54575120e-02  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  1.26362685e-09  4.12800000e-06  0.00000000e+00  4.12800000e-06  0.00000000e+00 
 4.22800000e-06  3.54575120e-02  4.22800000e-06  1.26362686e-09  4.22800000e-06  1.26362686e-09  4.22800000e-06  1.26362685e-09  4.22800000e-06  1.26362686e-09  4.22800000e-06  1.26362686e-09  4.22800000e-06  1.26362685e-09  4.22800000e-06  1.26362686e-09  4.22800000e-06  1.26362686e-09  4.22800000e-06  0.00000000e+00  4.22800000e-06  0.00000000e+00 
 4.32800000e-06  3.54575120e-02  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  1.26362685e-09  4.32800000e-06  0.00000000e+00  4.32800000e-06  0.00000000e+00 
 4.42800000e-06  3.54575120e-02  4.42800000e-06  1.26362686e-09  4.42800000e-06  1.26362686e-09  4.42800000e-06  1.26362685e-09  4.42800000e-06  1.26362686e-09  4.42800000e-06  1.26362686e-09  4.42800000e-06  1.26362685e-09  4.42800000e-06  1.26362686e-09  4.42800000e-06  1.26362686e-09  4.42800000e-06  0.00000000e+00  4.42800000e-06  0.00000000e+00 
 4.52800000e-06  3.54575120e-02  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  1.26362685e-09  4.52800000e-06  0.00000000e+00  4.52800000e-06  0.00000000e+00 
 4.62800000e-06  3.54575120e-02  4.62800000e-06  1.26362686e-09  4.62800000e-06  1.26362686e-09  4.62800000e-06  1.26362685e-09  4.62800000e-06  1.26362686e-09  4.62800000e-06  1.26362686e-09  4.62800000e-06  1.26362685e-09  4.62800000e-06  1.26362686e-09  4.62800000e-06  1.26362686e-09  4.62800000e-06  0.00000000e+00  4.62800000e-06  0.00000000e+00 
 4.72800000e-06  3.54575120e-02  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  1.26362685e-09  4.72800000e-06  0.00000000e+00  4.72800000e-06  0.00000000e+00 
 4.82800000e-06  3.54575120e-02  4.82800000e-06  1.26362686e-09  4.82800000e-06  1.26362686e-09  4.82800000e-06  1.26362685e-09  4.82800000e-06  1.26362686e-09  4.82800000e-06  1.26362686e-09  4.82800000e-06  1.26362685e-09  4.82800000e-06  1.26362686e-09  4.82800000e-06  1.26362686e-09  4.82800000e-06  0.00000000e+00  4.82800000e-06  0.00000000e+00 
 4.92800000e-06  3.54575120e-02  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  1.26362685e-09  4.92800000e-06  0.00000000e+00  4.92800000e-06  0.00000000e+00 
 5.00000000e-06  3.54575120e-02  5.00000000e-06  1.26362686e-09  5.00000000e-06  1.26362686e-09  5.00000000e-06  1.26362685e-09  5.00000000e-06  1.26362686e-09  5.00000000e-06  1.26362686e-09  5.00000000e-06  1.26362685e-09  5.00000000e-06  1.26362686e-09  5.00000000e-06  1.26362686e-09  5.00000000e-06  0.00000000e+00  5.00000000e-06  0.00000000e+00 
 5.00100000e-06  3.54575120e-02  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  1.26362685e-09  5.00100000e-06  0.00000000e+00  5.00100000e-06  0.00000000e+00 
 5.00300000e-06  3.54575120e-02  5.00300000e-06  1.26362684e-09  5.00300000e-06  1.26362684e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  1.26362685e-09  5.00300000e-06  0.00000000e+00  5.00300000e-06  0.00000000e+00 
 5.00409306e-06  3.54575120e-02  5.00409306e-06  1.26362046e-09  5.00409306e-06  1.26362182e-09  5.00409306e-06  1.26362336e-09  5.00409306e-06  1.26362469e-09  5.00409306e-06  1.26362560e-09  5.00409306e-06  1.26362615e-09  5.00409306e-06  1.26362646e-09  5.00409306e-06  1.26362667e-09  5.00409306e-06  0.00000000e+00  5.00409306e-06  0.00000000e+00 
 5.00472163e-06  3.54575120e-02  5.00472163e-06  1.26360514e-09  5.00472163e-06  1.26360997e-09  5.00472163e-06  1.26361522e-09  5.00472163e-06  1.26361971e-09  5.00472163e-06  1.26362283e-09  5.00472163e-06  1.26362470e-09  5.00472163e-06  1.26362571e-09  5.00472163e-06  1.26362630e-09  5.00472163e-06  0.00000000e+00  5.00472163e-06  0.00000000e+00 
 5.00501856e-06  3.54575137e-02  5.00501856e-06  1.26625213e-09  5.00501856e-06  1.26602737e-09  5.00501856e-06  1.26567434e-09  5.00501856e-06  1.26520735e-09  5.00501856e-06  1.26471149e-09  5.00501856e-06  1.26429310e-09  5.00501856e-06  1.26400289e-09  5.00501856e-06  1.26382778e-09  5.00501856e-06  0.00000000e+00  5.00501856e-06  0.00000000e+00 
 5.00540576e-06  3.54575078e-02  5.00540576e-06  1.25396449e-09  5.00540576e-06  1.25460026e-09  5.00540576e-06  1.25567987e-09  5.00540576e-06  1.25725543e-09  5.00540576e-06  1.25909419e-09  5.00540576e-06  1.26076540e-09  5.00540576e-06  1.26198313e-09  5.00540576e-06  1.26273953e-09  5.00540576e-06  0.00000000e+00  5.00540576e-06  0.00000000e+00 
 5.00570615e-06  3.54575209e-02  5.00570615e-06  1.29409085e-09  5.00570615e-06  1.29265736e-09  5.00570615e-06  1.29007208e-09  5.00570615e-06  1.28589750e-09  5.00570615e-06  1.28037155e-09  5.00570615e-06  1.27471594e-09  5.00570615e-06  1.27021303e-09  5.00570615e-06  1.26725457e-09  5.00570615e-06  0.00000000e+00  5.00570615e-06  0.00000000e+00 
 5.00607089e-06  3.54574983e-02  5.00607089e-06  1.20320384e-09  5.00607089e-06  1.20549026e-09  5.00607089e-06  1.20971445e-09  5.00607089e-06  1.21688433e-09  5.00607089e-06  1.22715390e-09  5.00607089e-06  1.23860382e-09  5.00607089e-06  1.24836567e-09  5.00607089e-06  1.25508312e-09  5.00607089e-06  0.00000000e+00  5.00607089e-06  0.00000000e+00 
 5.00663781e-06  3.54575292e-02  5.00663781e-06  1.35060535e-09  5.00663781e-06  1.34769289e-09  5.00663781e-06  1.34225192e-09  5.00663781e-06  1.33281008e-09  5.00663781e-06  1.31873322e-09  5.00663781e-06  1.30223890e-09  5.00663781e-06  1.28756455e-09  5.00663781e-06  1.27716640e-09  5.00663781e-06  0.00000000e+00  5.00663781e-06  0.00000000e+00 
 5.00723343e-06  3.54574913e-02  5.00723343e-06  1.14554917e-09  5.00723343e-06  1.14909930e-09  5.00723343e-06  1.15578857e-09  5.00723343e-06  1.16759781e-09  5.00723343e-06  1.18577700e-09  5.00723343e-06  1.20802108e-09  5.00723343e-06  1.22861487e-09  5.00723343e-06  1.24361935e-09  5.00723343e-06  0.00000000e+00  5.00723343e-06  0.00000000e+00 
 5.00827640e-06  3.54575348e-02  5.00827640e-06  1.40213429e-09  5.00827640e-06  1.39820298e-09  5.00827640e-06  1.39076610e-09  5.00827640e-06  1.37752746e-09  5.00827640e-06  1.35681797e-09  5.00827640e-06  1.33088929e-09  5.00827640e-06  1.30634720e-09  5.00827640e-06  1.28818280e-09  5.00827640e-06  0.00000000e+00  5.00827640e-06  0.00000000e+00 
 5.00961636e-06  3.54574876e-02  5.00961636e-06  1.10783503e-09  5.00961636e-06  1.11206979e-09  5.00961636e-06  1.12010364e-09  5.00961636e-06  1.13448879e-09  5.00961636e-06  1.15725217e-09  5.00961636e-06  1.18624085e-09  5.00961636e-06  1.21414705e-09  5.00961636e-06  1.23505541e-09  5.00961636e-06  0.00000000e+00  5.00961636e-06  0.00000000e+00 
