 7.00000000e+00 -4.07447770e-08  7.00000000e+00  6.99999999e+00  7.00000000e+00  1.26043009e-08 
 6.95000000e+00 -3.97026077e-08  6.95000000e+00  6.99999999e+00  6.95000000e+00  1.26621747e-08 
 6.90000000e+00 -3.65505556e-08  6.90000000e+00  6.99999999e+00  6.90000000e+00  1.29460554e-08 
 6.85000000e+00 -2.70187665e-08  6.85000000e+00  6.99999999e+00  6.85000000e+00  1.38816993e-08 
 6.80000000e+00  1.80294620e-09  6.80000000e+00  6.99999999e+00  6.80000000e+00  1.65195138e-08 
 6.75000000e+00  8.89376803e-08  6.75000000e+00  6.99999999e+00  6.75000000e+00  2.28663378e-08 
 6.70000000e+00  3.52276725e-07  6.70000000e+00  6.99999999e+00  6.70000000e+00  3.57387237e-08 
 6.65000000e+00  1.14769045e-06  6.65000000e+00  6.99999999e+00  6.65000000e+00  5.79859229e-08 
 6.60000000e+00  3.54786329e-06  6.60000000e+00  6.99999999e+00  6.60000000e+00  9.04150693e-08 
 6.55000000e+00  1.07781028e-05  6.55000000e+00  6.99999999e+00  6.55000000e+00  1.58237383e-07 
 6.50000000e+00  3.24947584e-05  6.50000000e+00  6.99999999e+00  6.50000000e+00  4.42022263e-07 
 6.45000000e+00  9.73987146e-05  6.45000000e+00  6.99999999e+00  6.45000000e+00  1.26144194e-06 
 6.40000000e+00  2.89763914e-04  6.40000000e+00  6.99999999e+00  6.40000000e+00  3.55798746e-06 
 6.35000000e+00  8.52201451e-04  6.35000000e+00  6.99999999e+00  6.35000000e+00  9.81097539e-06 
 6.30000000e+00  2.46221769e-03  6.30000000e+00  6.99999999e+00  6.30000000e+00  2.62550844e-05 
 6.25000000e+00  6.93282875e-03  6.25000000e+00  6.99999999e+00  6.25000000e+00  6.80942439e-05 
 6.20000000e+00  1.88751060e-02  6.20000000e+00  6.99999999e+00  6.20000000e+00  1.70776195e-04 
 6.15000000e+00  4.94440094e-02  6.15000000e+00  6.99999999e+00  6.15000000e+00  4.07073539e-04 
 6.10000000e+00  1.24071458e-01  6.10000000e+00  6.99999999e+00  6.10000000e+00  8.93077411e-04 
 6.05000000e+00  2.93774954e-01  6.05000000e+00  6.99999999e+00  6.05000000e+00  1.75827399e-03 
 6.00000000e+00  6.37569399e-01  6.00000000e+00  6.99999999e+00  6.00000000e+00  3.09431576e-03 
 5.95000000e+00  1.23751153e+00  5.95000000e+00  6.99999999e+00  5.95000000e+00  4.93044515e-03 
 5.90000000e+00  2.14024421e+00  5.90000000e+00  6.99999999e+00  5.90000000e+00  7.24883324e-03 
 5.85000000e+00  3.34417621e+00  5.85000000e+00  6.99999999e+00  5.85000000e+00  1.00129942e-02 
 5.80000000e+00  4.81758105e+00  5.80000000e+00  6.99999999e+00  5.80000000e+00  1.31867882e-02 
 5.75000000e+00  6.52183872e+00  5.75000000e+00  6.99999999e+00  5.75000000e+00  1.67409815e-02 
 5.70000000e+00  8.42392730e+00  5.70000000e+00  6.99999999e+00  5.70000000e+00  2.06527100e-02 
 5.65000000e+00  1.04991255e+01  5.65000000e+00  6.99999999e+00  5.65000000e+00  2.49023552e-02 
 5.60000000e+00  1.27294400e+01  5.60000000e+00  6.99999999e+00  5.60000000e+00  2.94696827e-02 
 5.55000000e+00  1.51012878e+01  5.55000000e+00  6.99999999e+00  5.55000000e+00  3.43293935e-02 
 5.50000000e+00  1.76037001e+01  5.50000000e+00  6.99999999e+00  5.50000000e+00  3.94458335e-02 
 5.45000000e+00  2.02272124e+01  5.45000000e+00  6.99999999e+00  5.45000000e+00  4.47684227e-02 
 5.40000000e+00  2.29632652e+01  5.40000000e+00  6.99999999e+00  5.40000000e+00  5.02338774e-02 
 5.35000000e+00  2.58039142e+01  5.35000000e+00  6.99999999e+00  5.35000000e+00  5.57803297e-02 
 5.30000000e+00  2.87417072e+01  5.30000000e+00  6.99999999e+00  5.30000000e+00  6.13635963e-02 
 5.25000000e+00  3.17696371e+01  5.25000000e+00  6.99999999e+00  5.25000000e+00  6.69611323e-02 
 5.20000000e+00  3.48811268e+01  5.20000000e+00  6.99999999e+00  5.20000000e+00  7.25659132e-02 
 5.15000000e+00  3.80700208e+01  5.15000000e+00  6.99999999e+00  5.15000000e+00  7.81795085e-02 
 5.10000000e+00  4.13305760e+01  5.10000000e+00  6.99999999e+00  5.10000000e+00  8.38078293e-02 
 5.05000000e+00  4.46574479e+01  5.05000000e+00  6.99999999e+00  5.05000000e+00  8.94590541e-02 
 5.00000000e+00  4.80456720e+01  5.00000000e+00  6.99999998e+00  5.00000000e+00  9.51427395e-02 
 4.95000000e+00  5.14906428e+01  4.95000000e+00  6.99999998e+00  4.95000000e+00  1.00869505e-01 
 4.90000000e+00  5.49880904e+01  4.90000000e+00  6.99999998e+00  4.90000000e+00  1.06650999e-01 
 4.85000000e+00  5.85340570e+01  4.85000000e+00  6.99999998e+00  4.85000000e+00  1.12500014e-01 
 4.80000000e+00  6.21248727e+01  4.80000000e+00  6.99999998e+00  4.80000000e+00  1.18430702e-01 
 4.75000000e+00  6.57571335e+01  4.75000000e+00  6.99999998e+00  4.75000000e+00  1.24458878e-01 
 4.70000000e+00  6.94276789e+01  4.70000000e+00  6.99999998e+00  4.70000000e+00  1.30602408e-01 
 4.65000000e+00  7.31335719e+01  4.65000000e+00  6.99999998e+00  4.65000000e+00  1.36881715e-01 
 4.60000000e+00  7.68720798e+01  4.60000000e+00  6.99999998e+00  4.60000000e+00  1.43320425e-01 
